Customer_ID,First_Name,Last_Name,City,State,Country,Postal_Code,Region,Order_ID,Order_Date,Ship_Date,Sales,Product_ID,Product_Name,Category,Sub_Category,Shipper_ID,Ship_Mode
GM-14680,Greg,Matthias,New York City,New York,United States,10024,East,CA-2017-106243,2017-09-30,2017-10-04,523.92,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,103,Standard Class
BD-11605,Brian,Dahlen,Lawrence,Massachusetts,United States,1841,East,CA-2015-157147,2015-01-13,2015-01-18,19.9,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,103,Standard Class
MP-18175,Mike,Pelletier,Springfield,Oregon,United States,97477,West,CA-2015-119151,2015-11-25,2015-11-29,275.95,FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,104,Second Class
AG-10900,Arthur,Gainer,Philadelphia,Pennsylvania,United States,19134,East,CA-2016-130785,2016-09-05,2016-09-09,28.75,FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,103,Standard Class
JM-15535,Jessica,Myrick,Philadelphia,Pennsylvania,United States,19143,East,CA-2016-138534,2016-07-17,2016-07-19,195.47,FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,104,Second Class
JP-15520,Jeremy,Pistek,Madison,Wisconsin,United States,53711,Central,CA-2018-117324,2018-12-08,2018-12-13,27.52,FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,103,Standard Class
CD-11920,Carlos,Daly,Oceanside,California,United States,92054,West,CA-2018-111556,2018-11-20,2018-11-22,46.76,FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,101,First Class
TP-21415,Tom,Prescott,Dallas,Texas,United States,75081,Central,CA-2017-145303,2017-08-28,2017-08-31,10.02,FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,101,First Class
HF-14995,Herbert,Flentye,Baltimore,Maryland,United States,21215,East,US-2017-147711,2017-09-03,2017-09-08,12.76,FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,104,Second Class
CJ-12010,Caroline,Jumper,Jacksonville,Florida,United States,32216,South,US-2017-112977,2017-03-10,2017-03-16,176.78,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,103,Standard Class
MT-18070,Michelle,Tran,Tulsa,Oklahoma,United States,74133,Central,US-2015-112914,2015-09-25,2015-09-30,2.72,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,103,Standard Class
AH-10465,Amy,Hunt,Decatur,Alabama,United States,35601,South,CA-2016-141243,2016-01-03,2016-01-08,7.06,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,104,Second Class
AS-10090,Adam,Shillingsburg,San Diego,California,United States,92037,West,CA-2017-119865,2017-06-21,2017-06-26,36.56,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,103,Standard Class
DP-13165,David,Philippe,New York City,New York,United States,10035,East,CA-2015-112158,2015-12-02,2015-12-04,46.72,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,101,First Class
BT-11440,Bobby,Trafton,Frankfort,Illinois,United States,60423,Central,CA-2015-151946,2015-06-04,2015-06-09,13.96,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,103,Standard Class
NP-18670,Nora,Paige,Edmond,Oklahoma,United States,73034,Central,CA-2018-150091,2018-10-12,2018-10-16,17.9,FUR-BO-10003404,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Furniture,Bookcases,103,Standard Class
AS-10225,Alan,Schoenberger,New York City,New York,United States,10024,East,CA-2018-112515,2018-09-17,2018-09-21,10.78,FUR-BO-10003404,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Furniture,Bookcases,104,Second Class
BS-11590,Brendan,Sweed,Louisville,Kentucky,United States,40214,South,CA-2015-149524,2015-01-14,2015-01-15,61.96,FUR-BO-10003433,Sauder Cornerstone Collection Library,Furniture,Bookcases,101,First Class
TC-21535,Tracy,Collins,San Francisco,California,United States,94110,West,CA-2016-115847,2016-09-19,2016-09-24,61.96,FUR-BO-10003433,Sauder Cornerstone Collection Library,Furniture,Bookcases,104,Second Class
DW-13585,Dorothy,Wardle,Westfield,New Jersey,United States,7090,East,US-2018-126060,2018-04-14,2018-04-18,198.27,FUR-BO-10003433,Sauder Cornerstone Collection Library,Furniture,Bookcases,103,Standard Class
BP-11185,Ben,Peterman,Seattle,Washington,United States,98103,West,CA-2017-115574,2017-12-23,2017-12-24,141.37,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,101,First Class
JM-15535,Jessica,Myrick,Philadelphia,Pennsylvania,United States,19143,East,CA-2017-108735,2017-04-17,2017-04-21,257.5,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,103,Standard Class
KE-16420,Katrina,Edelman,Aurora,Colorado,United States,80013,West,CA-2018-113873,2018-11-13,2018-11-19,61.79,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,103,Standard Class
CS-12355,Christine,Sundaresam,Roswell,Georgia,United States,30076,South,CA-2018-131233,2018-04-14,2018-04-19,10.78,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,103,Standard Class
AM-10705,Anne,McFarland,Salem,Virginia,United States,24153,South,CA-2018-104731,2018-07-21,2018-07-27,8.8,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,103,Standard Class
PO-18865,Patrick,O'Donnell,New York City,New York,United States,10009,East,CA-2018-143259,2018-12-30,2019-01-03,52.78,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,103,Standard Class
AP-10720,Anne,Pryor,Philadelphia,Pennsylvania,United States,19140,East,US-2017-114174,2017-09-08,2017-09-14,14.76,FUR-BO-10003450,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases,103,Standard Class
AG-10900,Arthur,Gainer,Philadelphia,Pennsylvania,United States,19134,East,CA-2017-160108,2017-12-08,2017-12-12,405.86,FUR-BO-10003450,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases,103,Standard Class
IM-15070,Irene,Maddox,Florence,Alabama,United States,35630,South,CA-2016-104346,2016-12-11,2016-12-16,4.22,FUR-BO-10003450,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases,103,Standard Class
JK-15730,Joe,Kamberova,Mobile,Alabama,United States,36608,South,CA-2015-163468,2015-11-18,2015-11-21,2.89,FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,101,First Class
JS-16030,Joy,Smith,San Francisco,California,United States,94122,West,CA-2017-163776,2017-07-19,2017-07-25,8.6,FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,103,Standard Class
TB-21355,Todd,Boyes,Sandy Springs,Georgia,United States,30328,South,CA-2018-159464,2018-05-18,2018-05-19,17.24,FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,101,First Class
BS-11380,Bill,Stewart,San Francisco,California,United States,94122,West,US-2018-112347,2018-12-02,2018-12-06,36.62,FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,103,Standard Class
DB-13555,Dorothy,Badders,Dublin,Ohio,United States,43017,East,CA-2018-104885,2018-03-02,2018-03-08,57.96,FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,Bookcases,103,Standard Class
JG-15310,Jason,Gross,Providence,Rhode Island,United States,2908,East,CA-2018-119578,2018-12-22,2018-12-27,220.98,FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,Bookcases,104,Second Class
JF-15490,Jeremy,Farry,New York City,New York,United States,10009,East,CA-2016-133445,2016-10-05,2016-10-09,66.29,FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,Bookcases,103,Standard Class
DS-13180,David,Smith,Houston,Texas,United States,77095,Central,CA-2016-130456,2016-08-21,2016-08-26,80.98,FUR-BO-10003893,Sauder Camden County Collection Library,Furniture,Bookcases,103,Standard Class
MY-18295,Muhammed,Yedwab,El Cajon,California,United States,92020,West,CA-2017-164770,2017-12-02,2017-12-04,30.82,FUR-BO-10003893,Sauder Camden County Collection Library,Furniture,Bookcases,104,Second Class
MG-17890,Michael,Granlund,Santa Barbara,California,United States,93101,West,CA-2017-163972,2017-10-17,2017-10-21,120.67,FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,103,Standard Class
NC-18535,Nick,Crebassa,Dallas,Texas,United States,75217,Central,CA-2018-149881,2018-04-01,2018-04-03,482.66,FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,101,First Class
RB-19570,Rob,Beeghly,Jacksonville,North Carolina,United States,28540,South,US-2017-104815,2017-09-03,2017-09-07,198.74,FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,103,Standard Class
DC-13285,Debra,Catini,Warner Robins,Georgia,United States,31088,South,CA-2018-104003,2018-10-07,2018-10-13,307.67,FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,103,Standard Class
HZ-14950,Henia,Zydlo,Houston,Texas,United States,77095,Central,CA-2018-124765,2018-11-25,2018-11-30,723.92,FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,103,Standard Class
RP-19270,Rachel,Payne,Seattle,Washington,United States,98115,West,CA-2016-135251,2016-08-06,2016-08-10,6.23,FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,103,Standard Class
CA-11965,Carol,Adams,Lakewood,Ohio,United States,44107,East,CA-2016-105690,2016-11-21,2016-11-26,11.7,FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,104,Second Class
LC-17050,Liz,Carlisle,Dallas,Texas,United States,75217,Central,CA-2015-115161,2015-01-31,2015-02-02,290.67,FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,101,First Class
JC-15775,John,Castell,Seattle,Washington,United States,98115,West,CA-2018-109393,2018-06-30,2018-07-02,436,FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,104,Second Class
AB-10015,Aaron,Bergman,Seattle,Washington,United States,98103,West,CA-2017-140935,2017-11-10,2017-11-12,221.98,FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,101,First Class
KD-16345,Katherine,Ducich,Los Angeles,California,United States,90049,West,US-2016-123218,2016-12-20,2016-12-25,159.98,FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,103,Standard Class
PP-18955,Paul,Prost,Holyoke,Massachusetts,United States,1040,East,US-2017-108504,2017-02-05,2017-02-05,9.45,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,102,Same Day
RA-19285,Ralph,Arnett,New York City,New York,United States,10035,East,CA-2018-161480,2018-12-25,2018-12-29,191.98,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,103,Standard Class
BP-11095,Bart,Pistole,Lawrence,Massachusetts,United States,1841,East,CA-2018-135377,2018-12-13,2018-12-18,287.98,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,103,Standard Class
CC-12670,Craig,Carreira,Seattle,Washington,United States,98103,West,CA-2018-112753,2018-06-18,2018-06-23,38.88,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,103,Standard Class
MP-18175,Mike,Pelletier,Springfield,Oregon,United States,97477,West,CA-2018-124086,2018-02-10,2018-02-14,203.98,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,103,Standard Class
MV-17485,Mark,Van Huff,Arlington,Virginia,United States,22204,South,CA-2018-122994,2018-02-06,2018-02-09,359.97,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,101,First Class
JD-16150,Justin,Deggeller,Minneapolis,Minnesota,United States,55407,Central,CA-2015-119144,2015-11-16,2015-11-18,79.97,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,101,First Class
CB-12535,Claudia,Bergmann,Franklin,Massachusetts,United States,2038,East,CA-2016-100146,2016-05-14,2016-05-19,97.57,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,103,Standard Class
TB-21595,Troy,Blackwell,Columbus,Indiana,United States,47201,Central,CA-2017-127236,2017-03-29,2017-04-02,158.38,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,103,Standard Class
MV-18190,Mike,Vittorini,San Bernardino,California,United States,92404,West,CA-2017-123512,2017-06-17,2017-06-19,22.5,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,101,First Class
VT-21700,Valerie,Takahito,Houston,Texas,United States,77070,Central,CA-2016-167010,2016-04-05,2016-04-10,7.58,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,103,Standard Class
SB-20185,Sarah,Brown,Evanston,Illinois,United States,60201,Central,CA-2015-120411,2015-09-20,2015-09-23,11.12,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,101,First Class
EK-13795,Eileen,Kiefer,Chicago,Illinois,United States,60610,Central,CA-2015-111871,2015-03-18,2015-03-21,1198.33,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,104,Second Class
DS-13030,Darrin,Sayre,San Francisco,California,United States,94122,West,CA-2015-113271,2015-07-09,2015-07-14,5.56,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,103,Standard Class
MH-17290,Marc,Harrigan,Los Angeles,California,United States,90036,West,US-2017-108497,2017-06-14,2017-06-14,599.16,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,102,Same Day
JK-15730,Joe,Kamberova,Mobile,Alabama,United States,36608,South,US-2018-153255,2018-09-03,2018-09-07,239.67,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,104,Second Class
LT-17110,Liz,Thompson,Orange,New Jersey,United States,7050,East,CA-2016-168207,2016-11-02,2016-11-06,11.95,FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,Bookcases,103,Standard Class
TM-21010,Tamara,Manning,Jackson,Mississippi,United States,39212,South,CA-2016-147788,2016-05-31,2016-06-04,15.75,FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,Bookcases,103,Standard Class
DC-12850,Dan,Campbell,Houston,Texas,United States,77036,Central,CA-2017-130911,2017-03-24,2017-03-26,18.66,FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,Bookcases,104,Second Class
DL-13495,Dionis,Lloyd,Thousand Oaks,California,United States,91360,West,CA-2016-153717,2016-12-25,2017-01-01,3.28,FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Bookcases,103,Standard Class
CA-12265,Christina,Anderson,Provo,Utah,United States,84604,West,CA-2018-106432,2018-10-19,2018-10-24,2.07,FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Bookcases,103,Standard Class
JS-15880,John,Stevenson,Toledo,Ohio,United States,43615,East,CA-2017-162082,2017-03-14,2017-03-17,5.18,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,101,First Class
BM-11785,Bryan,Mills,Columbus,Ohio,United States,43229,East,US-2016-157014,2016-10-03,2016-10-06,24,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,104,Second Class
BS-11755,Bruce,Stewart,Philadelphia,Pennsylvania,United States,19143,East,CA-2016-126137,2016-10-03,2016-10-08,120.67,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,103,Standard Class
OT-18730,Olvera,Toch,Detroit,Michigan,United States,48234,Central,CA-2017-107783,2017-07-28,2017-07-29,9.48,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,101,First Class
CA-11965,Carol,Adams,Lakewood,Ohio,United States,44107,East,CA-2015-167997,2015-01-26,2015-01-29,10.68,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,101,First Class
MC-17275,Marc,Crier,Camarillo,California,United States,93010,West,CA-2016-114237,2016-03-13,2016-03-15,141.96,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,101,First Class
KL-16645,Ken,Lonsdale,Chicago,Illinois,United States,60623,Central,CA-2016-115798,2016-11-13,2016-11-19,42.28,FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,103,Standard Class
NP-18700,Nora,Preis,Denver,Colorado,United States,80219,West,CA-2015-168494,2015-12-12,2015-12-14,254.97,FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,104,Second Class
AF-10885,Art,Foster,Toledo,Ohio,United States,43615,East,CA-2015-114181,2015-05-10,2015-05-14,22.32,FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,104,Second Class
SH-19975,Sally,Hughsby,Caldwell,Idaho,United States,83605,West,US-2017-146794,2017-09-26,2017-10-01,424.96,FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,103,Standard Class
DB-12970,Darren,Budd,New York City,New York,United States,10035,East,US-2015-159618,2015-11-12,2015-11-16,2.67,FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,103,Standard Class
JK-15625,Jim,Karlsson,Olympia,Washington,United States,98502,West,CA-2018-142622,2018-10-30,2018-11-02,97.57,FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,101,First Class
LH-17020,Lisa,Hazard,Columbus,Ohio,United States,43229,East,CA-2018-105991,2018-05-05,2018-05-06,9.55,FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,101,First Class
TS-21370,Todd,Sumrall,New York City,New York,United States,10035,East,US-2018-139647,2018-05-11,2018-05-13,209.98,FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,101,First Class
RA-19915,Russell,Applegate,Houston,Texas,United States,77095,Central,US-2016-122784,2016-07-20,2016-07-27,2.88,FUR-BO-10004690,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Furniture,Bookcases,103,Standard Class
HR-14770,Hallie,Redmond,Los Angeles,California,United States,90045,West,CA-2016-103954,2016-08-09,2016-08-13,687.4,FUR-BO-10004690,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Furniture,Bookcases,104,Second Class
CB-12025,Cassandra,Brandow,San Francisco,California,United States,94110,West,CA-2016-121188,2016-08-28,2016-09-04,4.16,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases,103,Standard Class
FA-14230,Frank,Atkinson,Denver,Colorado,United States,80219,West,CA-2017-113845,2017-11-20,2017-11-25,39.72,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases,103,Standard Class
SW-20755,Steven,Ward,Seattle,Washington,United States,98115,West,CA-2017-137050,2017-07-14,2017-07-18,8.54,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases,104,Second Class
VW-21775,Victoria,Wilson,Sioux Falls,South Dakota,United States,57103,Central,CA-2016-146262,2016-01-02,2016-01-09,23.68,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases,103,Standard Class
